shipper_id,shipper_name,shipper_contact_details,product_id,vehicle_maker,vehicle_model,vehicle_color,vehicle_model_year,vehicle_price,quantity,discount,customer_id,customer_name,gender,job_title,phone_number,email_address,city,country,state,customer_address,order_date,order_id,ship_date,ship_mode,shipping,postal_code,credit_card_type,credit_card_number,customer_feedback,quarter_number
3699,Linkbridge,504-57-9924,4366,Toyota,Tundra,Yellow,2008,88546.23,1,0.42,49349-866,Van Ayree,Male,Chemical Engineer,402-769-7150,vayree7e@github.com,Lincoln,United States,Nebraska,90198 Chinook Alley,2018-01-03,44911-0022,2018-05-05,Standard Class,Air,68583,visa-electron,2.89E+15,Bad,1
1224,Quatz,509-34-3985,4278,Infiniti,QX,Puce,2008,98974.32,2,0.48,51824-014,Cesar Chelam,Male,Associate Professor,251-728-7382,cchelamhq@tripadvisor.com,Mobile,United States,Alabama,34 Knutson Way,2018-01-03,63629-3325,2018-05-15,Standard Class,Air,36670,americanexpress,2.38E+15,Very Good,1
3594,Viva,422-89-1758,4713,Kia,Borrego,Green,2009,79522.02,2,0.42,49348-616,Yasmeen Ridulfo,Female,Automation Specialist II,530-803-4379,yridulfo4f@dailymail.co.uk,South Lake Tahoe,United States,California,134 Stang Trail,2018-02-03,11410-162,2018-03-06,Same Day,Truck,96154,diners-club-carte-blanche,3.77E+15,Very Bad,1
3190,Mynte,615-31-9957,4305,Buick,Roadmaster,Crimson,1994,94275.47,1,0.51,51143-066,Frances Acomb,Female,Safety Technician IV,865-810-1519,facombn1@privacy.gov.au,Knoxville,United States,Tennessee,64 International Way,2018-01-03,0363-0567,2018-04-05,Second Class,Truck,37924,jcb,3.21E+15,Bad,1
2515,Skippad,433-43-1432,4781,Buick,Park Avenue,Turquoise,1997,95844.68,1,0.61,54111-113,Finlay Addison,Male,Web Developer II,619-165-8510,faddisoncd@ox.ac.uk,San Diego,United States,California,5 Nobel Trail,2018-01-03,55910-804,2018-04-04,First Class,Air,92170,jcb,2.12E+15,Okay,1
2053,Blogtags,412-87-1556,4212,Toyota,Highlander,Purple,2009,78699.86,2,0.53,0268-1007,Rozella Bedboro,Female,Structural Engineer,925-100-6978,rbedborodp@huffingtonpost.com,Concord,United States,California,95 Stephen Avenue,2018-03-03,59779-930,2018-03-04,Same Day,Air,94522,visa,3.30E+15,Okay,1
1512,Abatz,477-42-1099,3982,Infiniti,QX56,Mauv,2011,79895.42,2,0.4,10812-204,Ryon Glasscoo,Male,Actuary,347-982-8865,rglasscooqy@creativecommons.org,Flushing,United States,New York,29029 Mesta Way,2018-03-13,36987-1840,2018-05-17,First Class,Air,11355,mastercard,2.89E+15,Very Bad,1
3750,Miboo,533-70-5972,4470,MINI,Cooper Countryman,Orange,2012,71661.09,1,0.64,0527-1325,Mattheus Leedal,Male,Director of Sales,412-466-2776,mleedalhw@webmd.com,Mc Keesport,United States,Pennsylvania,024 Columbus Point,2018-03-13,43337-9328,2018-03-30,Same Day,Truck,15134,jcb,1.70E+15,Very Good,1
2424,Brightdog,879-63-7771,3881,Ford,Escape,Indigo,2013,70355.73,2,0.46,0703-7045,Nanni Pumfrett,Female,GIS Technical Architect,901-929-1160,npumfrettdk@theatlantic.com,Memphis,United States,Tennessee,4 Chinook Circle,2018-03-13,43353-815,2018-04-17,Standard Class,Air,38181,jcb,3.92E+15,Very Bad,1
3951,Skidoo,393-49-1434,4404,Nissan,280ZX,Yellow,1979,89887.22,1,0.54,49643-104,Glendon Brazier,Male,Research Nurse,865-787-4975,gbraziernn@soup.io,Knoxville,United States,Tennessee,33624 Upham Crossing,2018-03-13,45802-245,2018-04-17,Standard Class,Truck,37924,mastercard,3.51E+15,Very Bad,1
2028,Mymm,759-60-1833,3757,Nissan,Frontier,Khaki,2000,71196.44,2,0.55,0363-0057,Iver Thaxter,Male,Social Worker,414-489-9365,ithaxternh@yahoo.co.jp,Milwaukee,United States,Wisconsin,81 Westend Center,2018-03-14,0409-9789,2018-04-18,Second Class,Air,53285,jcb,4.21E+15,Very Good,1
3749,Brightdog,370-66-4574,4941,BMW,Z4 M,Khaki,2007,90295.13,2,0.6,60512-6032,Jarad Briatt,Male,Office Assistant IV,704-859-4960,jbriatt9t@goodreads.com,Charlotte,United States,North Carolina,72549 Helena Terrace,2018-03-14,63187-159,2018-04-18,Standard Class,Air,28235,bankcard,3.52E+15,Bad,1
1111,Pixoboo,863-37-0862,4481,Toyota,Venza,Green,2013,83965.79,2,0.47,47682-101,Keane Clapp,Male,Software Consultant,601-280-2657,kclappk8@patch.com,Jackson,United States,Mississippi,74 Gateway Road,2018-03-15,50988-179,2018-05-05,Standard Class,Truck,39216,bankcard,4.83E+15,Very Bad,1
1099,Katz,724-07-7936,4105,Chevrolet,Camaro,Yellow,2002,81814.51,2,0.46,61715-118,Jackquelin Stradling,Female,Compensation Analyst,413-470-2585,jstradlingdg@un.org,Springfield,United States,Massachusetts,0740 Pine View Lane,2018-03-15,58118-0031,2018-03-31,Standard Class,Air,1152,instapayment,1.33E+15,Bad,1
3793,Centizu,337-51-9337,3980,Volkswagen,Jetta,Orange,1997,98689.33,1,0.41,0065-0454,Leela Gregolin,Female,Legal Assistant,612-969-9476,lgregolin4a@friendfeed.com,Minneapolis,United States,Minnesota,614 Mayer Center,2018-03-15,76049-002,2018-04-05,First Class,Truck,55470,jcb,4.55E+15,Very Bad,1
3342,Aivee,740-48-9608,4157,Ford,F450,Pink,2009,86923.02,2,0.63,15127-900,Alexandre Shercliff,Male,Geological Engineer,480-499-4481,asherclifflc@jiathis.com,Scottsdale,United States,Arizona,741 Harper Plaza,2018-03-16,21695-065,2018-03-30,Same Day,Air,85271,maestro,4.31E+15,Very Good,1
1780,Meeveo,265-42-4185,4748,Buick,Park Avenue,Goldenrod,2004,88228.83,1,0.64,66288-1100,Reeta Khomin,Female,Senior Editor,806-257-2089,rkhominju@google.com.au,Amarillo,United States,Texas,95 Anhalt Alley,2018-03-16,35356-125,2018-03-22,Same Day,Truck,79105,jcb,3.19E+15,Very Good,1
2005,Flipopia,521-68-4174,4840,Ford,Flex,Mauv,2012,82801.19,1,0.56,61657-0959,Tabbitha Redmain,Female,Geological Engineer,727-526-0343,tredmain93@jiathis.com,Clearwater,United States,Florida,68 Russell Street,2018-03-16,43857-0294,2018-04-20,Same Day,Truck,34620,china-unionpay,4.32E+15,Very Bad,1
1193,Cogilith,742-92-0451,4808,Subaru,Tribeca,Maroon,2008,73352.91,1,0.49,68745-1056,Isabel Bysh,Female,Account Representative III,904-163-4942,ibyshcm@woothemes.com,Jacksonville,United States,Florida,833 5th Pass,2018-03-17,34645-5018,2018-04-20,Standard Class,Truck,32204,jcb,2.64E+15,Bad,1
3093,Divanoodle,375-61-4621,3768,Acura,RL,Indigo,2000,98166.42,2,0.63,68788-9164,Robers Coker,Male,Programmer I,214-276-6272,rcokergp@oakley.com,Dallas,United States,Texas,100 Shopko Road,2018-03-17,42508-157,2018-05-16,Standard Class,Air,75260,jcb,4.88E+15,Very Good,1
3602,Twitterlist,288-77-8840,4080,Nissan,Sentra,Turquoise,2011,92154.65,2,0.51,53808-0603,Reese Lace,Male,Associate Professor,504-160-1828,rlacey@ca.gov,New Orleans,United States,Louisiana,4138 Westend Junction,2018-03-17,58414-8748,2018-05-26,Same Day,Air,70142,maestro,4.70E+15,Good,1
3335,Kare,642-47-2130,4845,Chevrolet,Express 1500,Red,2009,88360.26,1,0.43,55926-0014,Alla Zuker,Female,Information Systems Manager,816-458-5692,azukerqn@baidu.com,Kansas City,United States,Missouri,16513 Jenifer Place,2018-03-17,59779-320,2018-04-21,First Class,Air,64153,jcb,1.78E+15,Bad,1
1228,Leexo,102-08-2843,4936,Volkswagen,Eos,Indigo,2011,80667.32,2,0.49,0615-1590,Gregoor Harries,Male,Quality Engineer,540-852-7556,gharrieshf@apple.com,Roanoke,United States,Virginia,476 Sunnyside Point,2018-03-18,36987-1245,2018-05-04,Standard Class,Air,24029,laser,2.52E+15,Very Good,1
2369,Zazio,891-93-3442,3657,Volkswagen,Golf,Crimson,2006,97678.47,1,0.66,33992-3003,Kalli Coslett,Female,Business Systems Development Analyst,407-591-9064,kcoslettqq@reuters.com,Orlando,United States,Florida,5186 Nancy Trail,2018-03-18,46287-009,2018-04-05,Second Class,Truck,32835,visa,1.57E+15,Very Good,1
1919,Yakitri,676-50-2207,4477,Audi,A4,Green,1997,82107.77,1,0.41,50519-773,La verne Vaszoly,Female,Junior Executive,719-850-9904,lverneok@bigcartel.com,Colorado Springs,United States,Colorado,33 Dahle Trail,2018-03-18,54162-017,2018-04-22,Standard Class,Air,80995,jcb,4.12E+15,Bad,1
1226,Jabberstorm,264-35-4631,4047,Jaguar,XJ Series,Indigo,1999,99091.21,1,0.5,67750-1234,Cymbre Gaiger,Female,Senior Editor,212-309-3109,cgaigeri0@time.com,New York City,United States,New York,912 Clarendon Lane,2018-03-18,63941-238,2018-04-04,First Class,Truck,10203,bankcard,1.49E+15,Very Good,1
3994,Meevee,413-57-3046,4992,Chevrolet,Tahoe,Turquoise,2008,75592.73,1,0.56,37808-416,Darbie Harroll,Female,Media Manager II,206-869-9196,dharrollki@washington.edu,Seattle,United States,Washington,6 Sutteridge Drive,2018-03-18,67345-0782,2018-05-05,Standard Class,Truck,98115,maestro,4.59E+15,Very Good,1
3776,Eadel,199-74-0486,3772,Chevrolet,Avalanche 2500,Fuscia,2004,82503.81,2,0.41,55648-172,Brandtr Ianizzi,Male,Environmental Specialist,727-952-4013,bianizzikx@etsy.com,Clearwater,United States,Florida,274 Utah Junction,2018-03-19,0069-2980,2018-04-05,Second Class,Air,34620,americanexpress,4.65E+15,Good,1
2401,Bluejam,138-21-0884,4530,Ford,Bronco,Red,1988,94540.96,1,0.66,54868-0644,Paquito Gasgarth,Male,Professor,540-648-4551,pgasgarthbk@hatena.ne.jp,Roanoke,United States,Virginia,74 Hayes Place,2018-03-19,67938-2006,2018-04-23,Same Day,Air,24034,jcb,4.83E+15,Good,1
1434,Ntag,653-46-8005,3737,Buick,Rainier,Indigo,2005,73075.58,1,0.68,45802-806,Brande Sebright,Female,Project Manager,419-840-1084,bsebright88@i2i.jp,Toledo,United States,Ohio,95 Jana Lane,2018-03-20,68400-311,2018-03-23,First Class,Truck,43605,maestro,3.64E+15,Very Bad,1
3188,Flipopia,598-42-8987,3615,Jeep,Wrangler,Maroon,1993,94505.47,2,0.54,52125-794,Max Baxstare,Female,Nurse,202-409-5919,mbaxstarek4@cafepress.com,Washington,United States,District of Columbia,1422 Everett Point,2018-03-21,0187-2617,2018-04-25,Same Day,Air,20557,americanexpress,2.75E+15,Very Good,1
2713,Quimba,135-43-7540,4757,Audi,Allroad,Aquamarine,2005,95802.25,1,0.69,64942-1305,Michaelina De Hooch,Female,Marketing Assistant,909-618-8876,mdee9@nih.gov,Riverside,United States,California,34312 Anthes Lane,2018-03-21,41167-0031,2018-04-29,Standard Class,Truck,92505,jcb,1.95E+15,Okay,1
2956,Meemm,373-33-2834,4885,Dodge,Neon,Aquamarine,1996,72481.67,1,0.4,51346-144,Lester Harpham,Male,Associate Professor,617-830-3556,lharphamlq@pagesperso-orange.fr,Boston,United States,Massachusetts,247 Gulseth Crossing,2018-03-21,41190-656,2018-05-05,Standard Class,Air,2124,solo,3.70E+15,Bad,1
3514,Leexo,215-06-8021,4143,Ford,Taurus,Mauv,1986,89115.73,2,0.64,55154-2095,Sylas Chart,Male,Clinical Specialist,702-680-9913,scharthe@geocities.com,Las Vegas,United States,Nevada,32 Warner Circle,2018-03-21,53405-0003,2018-04-25,Same Day,Truck,89150,mastercard,1.63E+15,Bad,1
3589,Myworks,554-02-7818,3886,Toyota,4Runner,Mauv,2010,92431.11,1,0.52,0904-6277,Pincas Thorpe,Male,Programmer Analyst IV,203-922-9178,pthorpe3g@chronoengine.com,Norwalk,United States,Connecticut,31219 Little Fleur Trail,2018-03-21,59779-129,2018-04-17,First Class,Truck,6854,jcb,3.31E+15,Very Bad,1
2881,Blogtags,163-06-9928,3641,Maybach,57S,Aquamarine,2005,88219.59,2,0.4,0440-7805,Adiana Langshaw,Female,Occupational Therapist,435-516-5050,alangshawpw@npr.org,Salt Lake City,United States,Utah,412 Killdeer Parkway,2018-03-21,63187-061,2018-04-25,Second Class,Air,84105,jcb,4.11E+15,Very Good,1
2833,Skiptube,579-46-2873,4962,Pontiac,Grand Prix,Fuscia,1978,82059.55,2,0.66,0206-2100,Gussy Murison,Female,Chemical Engineer,651-279-4209,gmurison2k@google.ru,Saint Paul,United States,Minnesota,7861 Cardinal Trail,2018-03-21,67345-0784,2018-05-31,Same Day,Truck,55127,americanexpress,3.32E+15,Very Bad,1
1121,Linktype,614-40-8086,4648,Buick,Century,Khaki,1992,80884.6,1,0.51,36987-3061,Standford Goodhall,Male,Software Consultant,240-408-7636,sgoodhallfz@mozilla.com,Silver Spring,United States,Maryland,55189 Thackeray Parkway,2018-03-24,43386-622,2018-04-28,First Class,Air,20904,diners-club-carte-blanche,4.99E+15,Good,1
2659,Bubbletube,610-26-2412,4379,Infiniti,G,Green,2007,82257.46,1,0.5,58411-102,Marne Vinsen,Female,Junior Executive,626-352-3260,mvinsen6t@free.fr,Pasadena,United States,California,58 Prentice Crossing,2018-03-24,63739-231,2018-04-20,Second Class,Truck,91125,diners-club-carte-blanche,2.94E+15,Bad,1
2135,Browsezoom,677-54-9252,4026,Land Rover,Range Rover,Khaki,2010,73701.07,2,0.51,11822-0656,Worden Camerello,Male,Sales Representative,850-206-4344,wcamerelloca@1688.com,Tallahassee,United States,Florida,109 Dayton Road,2018-03-24,64942-1352,2018-04-25,Second Class,Air,32304,americanexpress,3.40E+15,Very Bad,1
2718,Trilith,731-66-4280,4145,Chrysler,Crossfire Roadster,Mauv,2006,85160.48,1,0.47,60429-288,Robert Vicarey,Male,Nurse Practicioner,512-454-8287,rvicarey9h@buzzfeed.com,Austin,United States,Texas,000 Amoth Alley,2018-03-25,52810-702,2018-04-29,Second Class,Air,78764,maestro,2.68E+15,Very Good,1
1469,Skivee,464-68-1650,4103,Nissan,Sentra,Pink,2007,79374.33,1,0.53,48951-3145,Merv Sherewood,Male,Teacher,415-563-9515,msherewoodkm@sphinn.com,San Francisco,United States,California,85679 Melody Street,2018-03-25,57955-0815,2018-04-30,Second Class,Air,94177,maestro,2.56E+15,Very Good,1
1449,Youspan,193-29-6908,4616,Acura,TL,Mauv,2012,77852.75,1,0.56,36987-2177,Sindee Cholwell,Female,Financial Analyst,505-252-2910,scholwellho@mozilla.org,Albuquerque,United States,New Mexico,07035 Clemons Avenue,2018-03-25,61957-2150,2018-04-04,Same Day,Air,87201,jcb,3.21E+15,Very Good,1
3284,Leexo,310-97-3261,4361,Plymouth,Neon,Purple,1996,94338.83,2,0.45,65044-9961,Isidora Brugger,Female,Research Assistant IV,646-824-1696,ibruggerll@desdev.cn,New York City,United States,New York,15210 Fordem Alley,2018-03-26,0006-0078,2018-05-30,First Class,Air,10060,switch,3.65E+15,Very Bad,1
1593,Livepath,583-38-9758,4551,Ferrari,California,Teal,2010,78136.27,2,0.42,51141-1000,Tibold Glanfield,Male,Compensation Analyst,214-358-3694,tglanfield1s@fc2.com,Garland,United States,Texas,32 Farragut Terrace,2018-03-26,51138-212,2018-03-30,Same Day,Truck,75044,jcb,2.62E+15,Very Good,1
1490,Vinte,107-81-5155,4029,Kia,Rio,Violet,2011,80693.12,1,0.69,59762-1412,Jenna Fathers,Female,Project Manager,803-345-0815,jfathersq0@surveymonkey.com,Columbia,United States,South Carolina,28775 Dwight Crossing,2018-03-26,61748-200,2018-04-28,Second Class,Air,29203,diners-club-enroute,3.24E+15,Bad,1
2348,Edgetag,186-94-1474,3565,Mitsubishi,Galant,Maroon,2002,86514.32,1,0.49,11673-536,Wilona Punch,Female,Analyst Programmer,803-160-8110,wpunchle@digg.com,Columbia,United States,South Carolina,1 5th Trail,2018-03-27,0173-0699,2018-04-05,Standard Class,Truck,29240,jcb,1.99E+15,Okay,1
2222,Feedbug,521-61-3108,4235,Isuzu,Hombre Space,Maroon,2000,89639.49,2,0.47,68788-9141,Aile Rodell,Female,Assistant Professor,208-592-2751,arodell4q@flickr.com,Boise,United States,Idaho,1423 Gulseth Trail,2018-03-27,54868-4101,2018-04-20,Standard Class,Truck,83711,diners-club-enroute,4.62E+15,Okay,1
2147,Skimia,889-97-0203,4284,Pontiac,G6,Orange,2005,99451.03,1,0.44,63739-284,Reube Phettis,Male,Programmer Analyst IV,858-685-0770,rphettismt@mail.ru,Santa Clara,United States,California,477 Jackson Alley,2018-03-27,63941-078,2018-04-23,First Class,Truck,95054,diners-club-carte-blanche,2.51E+15,Okay,1
3399,Linkbuzz,844-30-8890,4734,Pontiac,Firefly,Fuscia,1992,75634.19,2,0.45,76293-037,Rowan Storey,Male,Chief Design Engineer,727-530-8997,rstoreyat@youtube.com,Saint Petersburg,United States,Florida,775 Hayes Crossing,2018-03-27,68645-477,2018-04-18,Standard Class,Truck,33710,visa-electron,3.72E+15,Bad,1
1438,Yombu,548-43-1686,4716,Suzuki,Esteem,Turquoise,1996,99894.46,2,0.58,68180-902,Pincas Abarough,Male,Statistician III,646-927-6795,pabaroughjb@nydailynews.com,Brooklyn,United States,New York,56 Kings Junction,2018-03-27,68745-1035,2018-04-05,Standard Class,Air,11205,jcb,2.18E+15,Very Bad,1
1682,Linkbridge,471-14-4582,3721,Pontiac,Firebird,Crimson,1985,73339.15,1,0.59,45802-759,Tedie Newlove,Male,Assistant Professor,502-699-0225,tnewloveo1@list-manage.com,Louisville,United States,Kentucky,288 Scoville Terrace,2018-03-28,36987-3212,2018-04-15,Same Day,Truck,40266,jcb,1.46E+15,Very Bad,1
2814,Shuffledrive,857-91-5590,3669,Audi,RS 4,Blue,2008,98495.09,2,0.46,68462-179,Haley Nockells,Female,Account Representative I,502-605-8186,hnockells2l@elegantthemes.com,Louisville,United States,Kentucky,0081 Hayes Plaza,2018-03-28,41250-453,2018-04-15,First Class,Truck,40210,jcb,2.50E+15,Very Good,1
1229,DabZ,458-12-1050,3652,Cadillac,XLR,Red,2008,75255.84,1,0.69,24987-562,Morie Mowsdell,Male,Librarian,602-316-0625,mmowsdell20@w3.org,Glendale,United States,Arizona,54954 Westerfield Terrace,2018-03-28,61748-014,2018-05-06,Standard Class,Air,85311,diners-club-carte-blanche,2.82E+15,Very Good,1
1307,Cogilith,322-62-8408,4869,Chevrolet,Camaro,Crimson,2002,77928.63,2,0.68,0268-6618,Marve Gaynsford,Male,Internal Auditor,334-997-2654,mgaynsfordic@lycos.com,Montgomery,United States,Alabama,43 Graedel Street,2018-03-28,63801-107,2018-04-04,First Class,Truck,36125,americanexpress,3.36E+15,Good,1
1322,Realcube,433-53-9139,3837,Chevrolet,Sportvan G30,Teal,1995,95519.06,2,0.5,54458-907,Georgiana Decker,Female,Financial Analyst,253-129-3808,gdecker2u@wordpress.com,Olympia,United States,Washington,86058 Farwell Way,2018-03-29,43742-0489,2018-04-17,Standard Class,Truck,98516,switch,2.13E+15,Very Bad,1
3176,Layo,547-88-4825,4733,Mercedes-Benz,M-Class,Mauv,2002,93295.77,1,0.65,0955-1015,Duff Dodgshun,Male,Developer I,973-213-3415,ddodgshuna@imgur.com,Newark,United States,New Jersey,8104 Colorado Avenue,2018-03-29,50563-202,2018-05-23,Same Day,Air,7112,diners-club-enroute,4.89E+15,Very Bad,1
2523,Oyondu,603-79-6170,4677,Pontiac,Firebird,Teal,1991,71319.66,1,0.43,43857-0026,Julia Ettery,Female,Payment Adjustment Coordinator,915-835-1984,jettery5g@skyrock.com,El Paso,United States,Texas,68401 Oriole Point,2018-03-29,52959-596,2018-05-31,Standard Class,Air,79999,jcb,3.76E+15,Very Good,1
1502,Trilith,500-28-7357,4209,Oldsmobile,Bravada,Aquamarine,1994,71748.7,2,0.56,64117-118,Elwood Magrane,Male,Staff Accountant I,909-410-3184,emagranecn@cmu.edu,Riverside,United States,California,71527 Fisk Plaza,2018-03-29,54868-5759,2018-04-12,First Class,Truck,92505,maestro,3.27E+15,Very Good,1
3986,Zava,362-62-8480,4294,Eagle,Talon,Turquoise,1991,94559.55,2,0.54,54973-2956,Ermina MacRedmond,Female,Senior Financial Analyst,727-499-2583,emacredmondrh@blogs.com,Saint Petersburg,United States,Florida,13 Glacier Hill Trail,2018-03-30,10544-219,2018-04-25,Same Day,Truck,33710,diners-club-enroute,4.60E+15,Bad,1
1242,Skyndu,883-12-4168,4708,Chevrolet,Suburban 2500,Aquamarine,2009,72298.72,1,0.66,11697-373,Friedrich Roswarne,Male,Cost Accountant,209-830-5801,froswarne15@blinklist.com,Stockton,United States,California,25 Artisan Terrace,2018-03-30,50436-6858,2018-05-17,First Class,Air,95298,maestro,4.67E+15,Bad,1
1466,Podcat,244-21-9354,3682,Chevrolet,Malibu,Green,1999,71372.56,2,0.55,59663-110,Warden Cone,Male,Recruiting Manager,202-305-5724,wconeb4@jimdo.com,Washington,United States,District of Columbia,90134 Lyons Alley,2018-03-30,50804-080,2018-05-17,First Class,Air,20220,china-unionpay,4.19E+15,Bad,1
1366,Flashpoint,249-35-9061,4126,Audi,A5,Goldenrod,2012,93433.41,2,0.67,49349-926,Pieter Gerardet,Male,GIS Technical Architect,304-556-4067,pgerardet55@behance.net,Charleston,United States,West Virginia,2 Vera Trail,2018-03-30,52125-019,2018-05-26,Second Class,Air,25362,jcb,2.20E+15,Very Good,1
1511,Lazzy,619-58-7371,4933,Honda,Accord,Maroon,1985,98576.38,2,0.58,49035-393,Jamal Attoc,Male,Account Representative III,303-948-0769,jattoce4@php.net,Denver,United States,Colorado,3079 Maple Wood Street,2018-03-30,54170-110,2018-04-20,Standard Class,Air,80262,switch,2.33E+15,Bad,1
3628,LiveZ,410-89-8997,3905,Honda,Odyssey,Orange,2004,99856.28,2,0.66,0363-8130,Wendi Kineton,Female,Structural Engineer,415-395-1335,wkinetondn@cdbaby.com,San Francisco,United States,California,8 Saint Paul Avenue,2018-03-31,76354-005,2018-05-04,Standard Class,Truck,94110,mastercard,1.50E+15,Very Bad,1
