customer_id,firstname,lastname,email_address,contact,branch_id,branch_latitude,branch_longitude,account_id,branch_city,branch_state,support_query_id,support_query_type,support_query_category,support_representative_id,call_duration,employee_id,empoyee_name,week_number,support_query_time_in_days
10443,Laura,Lewis,Laura.Lewis@bank.com,607.096.1229597817,1429,34.25807,-88.70464,25828926,Tupelo,Chicago,13634,Credit Card,3,54,8,54,Jerry,1,4
18065,Marissa,Morgan,Marissa.Morgan@bank.com,870.559.9988,1079,34.21639,-119.0376,13623934,Camarillo,Los_Angeles,13239,Vehicle Loan,1,62,13,62,Timon,1,5
11746,Joseph,Perry,Joseph.Perry@bank.com,001-821-932-7393,1213,47.4943,-122.24092,16163927,Bryn Mawr-Skyway,Los_Angeles,14883,Home Loan,5,59,9,59,Minnie,1,6
18970,Ryan,Knight,Ryan.Knight@bank.com,3130944234,1552,44.99012,-123.02621,27910071,Keizer,Los_Angeles,14715,Credit Card,3,52,5,52,Oswald,1,6
13064,James,Davis,James.Davis@bank.com,84-2043,1057,41.8542,-87.66561,23143081,Lower West Side,Chicago,14178,Vehicle Loan,1,57,8,57,Bob,1,3
17445,Benjamin,Travis,Benjamin.Travis@bank.com,066-451-7875,1497,41.27621,-72.86843,28696544,East Haven,New_York,11132,Credit Card,3,51,12,51,Ash,1,4
13167,Kayla,Willis,Kayla.Willis@bank.com,001-805-786-4588,1391,35.61452,-88.81395,16485026,Jackson,Chicago,11250,Education Loan,2,53,10,53,Dexter,1,4
15706,David,Bradford,David.Bradford@bank.com,84-6145,1479,45.53929,-122.38731,20519148,Troutdale,Los_Angeles,14760,Vehicle Loan,1,52,9,52,Oswald,1,4
11900,Gregory,Gonzalez,Gregory.Gonzalez@bank.com,963.962.200957893,1949,33.98154,-81.23621,27782106,Lexington,New_York,13563,Credit Card,3,62,10,62,Timon,1,5
19744,Larry,Cameron,Larry.Cameron@bank.com,001-678-149-360650663,1925,39.71734,-74.96933,13926452,Sicklerville,New_York,13948,Vehicle Loan,1,62,12,62,Timon,1,4
10365,Christine,Robinson,Christine.Robinson@bank.com,-7266594668,1925,39.71734,-74.96933,16956206,Sicklerville,New_York,12024,Education Loan,2,62,5,62,Timon,1,4
11452,Nicole,Howard,Nicole.Howard@bank.com,(906)754-83505117,1523,40.65995,-111.99633,17060376,Kearns,Denver,14285,Credit Card,3,60,10,60,Misty,1,4
11394,Leslie,Vega,Leslie.Vega@bank.com,001-131-460-3448,1186,32.42067,-104.22884,12770728,Carlsbad,Denver,12555,Vehicle Loan,1,63,5,63,Noddy,1,6
19753,Rebecca,Miller,Rebecca.Miller@bank.com,247-888-7628523872,1479,45.53929,-122.38731,14779388,Troutdale,Los_Angeles,13122,Vehicle Loan,1,61,5,61,Tom,1,4
17536,Ryan,Wells,Ryan.Wells@bank.com,84-2475,1046,46.09273,-88.64235,16728501,Iron River,Menominee,14687,Vehicle Loan,1,51,6,51,Ash,1,5
19395,James,Wilson,James.Wilson@bank.com,4645119484,1187,44.73941,-93.12577,28189495,Rosemount,Chicago,10234,Personal Loan,4,61,9,61,Tom,1,5
15900,Elizabeth,Pruitt,Elizabeth.Pruitt@bank.com,(596)470-96615186,1397,40.64621,-73.97069,28423331,Kensington,New_York,11619,Education Loan,2,52,15,52,Oswald,1,3
18350,Monica,Montoya,Monica.Montoya@bank.com,273978910,1484,34.14251,-118.25508,25903189,Glendale,Los_Angeles,12323,Credit Card,3,50,12,50,Brock,1,4
10576,Sarah,Green,Sarah.Green@bank.com,001-001-516-2725,1813,33.95015,-118.03917,10493026,South Whittier,Los_Angeles,12888,Credit Card,3,63,10,63,Noddy,1,3
14058,Michael,Young,Michael.Young@bank.com,8002661645,1774,42.30865,-83.48216,29390648,Canton,Detroit,14812,Home Loan,5,50,13,50,Brock,1,3
13115,Michael,Smith,Michael.Smith@bank.com,-3276586257,1280,42.97086,-82.42491,10287395,Port Huron,Detroit,14851,Home Loan,5,64,15,64,Popeye,1,3
19640,Lance,Thompson,Lance.Thompson@bank.com,001-369-305-959350875,1659,47.38093,-122.23484,18792524,Kent,Los_Angeles,14933,Education Loan,2,57,15,57,Bob,1,3
10649,Mrs.,Nancy,Mrs..Nancy@bank.com,(971)805-3251512009,1234,33.92946,-116.97725,23546834,Beaumont,Los_Angeles,12593,Home Loan,5,52,15,52,Oswald,1,5
17765,Oscar,Sanders,Oscar.Sanders@bank.com,(393)064-6574589708,1471,33.45122,-86.99666,14731483,Hueytown,Chicago,12651,Vehicle Loan,1,63,10,63,Noddy,1,5
15881,Angela,Fuentes,Angela.Fuentes@bank.com,269.675.121157077,1476,36.20829,-115.98391,25914615,Pahrump,Los_Angeles,11690,Credit Card,3,52,13,52,Oswald,1,3
19792,Karen,Ramirez,Karen.Ramirez@bank.com,666.018.4007,1445,41.66394,-83.55521,14715446,Toledo,New_York,10798,Personal Loan,4,55,12,55,Olive,1,4
15313,Wendy,Schmitt,Wendy.Schmitt@bank.com,(312)608-72055483,1485,27.71809,-82.35176,24825295,Sun City Center,New_York,14641,Education Loan,2,62,15,62,Timon,1,3
13346,Donald,Tate,Donald.Tate@bank.com,380-955-5959,1614,45.49428,-122.86705,24325880,Aloha,Los_Angeles,14087,Vehicle Loan,1,65,12,65,Mickey,1,6
16054,Tommy,Wilson,Tommy.Wilson@bank.com,-4276506762,1659,47.38093,-122.23484,23415124,Kent,Los_Angeles,12563,Credit Card,3,58,15,58,Johny,1,5
10845,Anna,David,Anna.David@bank.com,001-999-626-8763,1124,33.41012,-91.06177,12563748,Greenville,Chicago,11334,Personal Loan,4,54,5,54,Jerry,1,4
11739,Matthew,Friedman,Matthew.Friedman@bank.com,5042448071,1234,33.92946,-116.97725,22658219,Beaumont,Los_Angeles,14463,Education Loan,2,58,6,58,Johny,1,3
16357,Mr.,William,Mr..William@bank.com,(090)668-339559837,1754,27.09978,-82.45426,26211565,Venice,New_York,12577,Credit Card,3,62,5,62,Timon,1,5
11277,Evan,Carroll,Evan.Carroll@bank.com,001-460-048-7381,1007,34.09611,-118.10583,21913222,San Gabriel,Los_Angeles,11647,Home Loan,5,64,10,64,Popeye,1,4
10101,Sherry,Mercado,Sherry.Mercado@bank.com,262-103-2280591676,1484,34.14251,-118.25508,21749338,Glendale,Los_Angeles,10824,Personal Loan,4,52,6,52,Oswald,1,3
13189,Tom,Gardner,Tom.Gardner@bank.com,502-054-18125686,1936,39.96097,-75.60804,20239617,West Chester,New_York,14788,Credit Card,3,54,6,54,Jerry,1,3
14568,Richard,Wilson,Richard.Wilson@bank.com,(753)258-514153758,1483,34.06635,-84.67837,13200582,Acworth,New_York,14450,Education Loan,2,63,12,63,Noddy,1,6
17515,Rachel,Rodgers,Rachel.Rodgers@bank.com,898.204.4051,1833,26.18924,-98.15529,15150158,San Juan,Chicago,10034,Credit Card,3,55,14,55,Olive,1,6
15874,Melinda,Hamilton,Melinda.Hamilton@bank.com,-74305387,1506,40.5576,-74.28459,24505247,Woodbridge,New_York,10903,Credit Card,3,62,7,62,Timon,1,6
19754,Michelle,Patterson,Michelle.Patterson@bank.com,(706)526-0900,1164,42.7392,-84.62081,17072615,Waverly,Detroit,11784,Home Loan,5,61,8,61,Tom,1,6
19474,Julie,Taylor,Julie.Taylor@bank.com,(364)984-7042,1870,41.84364,-87.71255,16503818,South Lawndale,Chicago,12163,Vehicle Loan,1,64,5,64,Popeye,1,4
13104,Erik,Smith,Erik.Smith@bank.com,84-8505,1431,35.74788,-95.36969,24528680,Muskogee,Chicago,10153,Education Loan,2,59,5,59,Minnie,1,6
17987,Lonnie,Daniels,Lonnie.Daniels@bank.com,541.593.9099,1755,31.76212,-95.63079,25163646,Palestine,Chicago,11192,Credit Card,3,63,10,63,Noddy,1,6
17991,Willie,Delgado,Willie.Delgado@bank.com,650.310.1217,1939,40.94065,-73.99681,10723174,Dumont,New_York,11640,Home Loan,5,52,6,52,Oswald,1,3
13672,Gabriel,Morgan,Gabriel.Morgan@bank.com,554-727-2024,1721,40.34912,-111.90466,20917284,Saratoga Springs,Denver,13496,Education Loan,2,65,9,65,Mickey,1,6
10134,Terri,Benton,Terri.Benton@bank.com,598.689.6405,1586,41.55838,-81.56929,17870554,Collinwood,New_York,10018,Vehicle Loan,1,58,13,58,Johny,1,4
17120,Matthew,Allen,Matthew.Allen@bank.com,001-625-771-22075241,1721,40.34912,-111.90466,21584970,Saratoga Springs,Denver,12151,Vehicle Loan,1,61,9,61,Tom,1,6
12557,Jennifer,Jackson,Jennifer.Jackson@bank.com,336-437-890258722,1009,33.76446,-117.79394,16135217,North Tustin,Los_Angeles,14242,Vehicle Loan,1,58,8,58,Johny,1,5
14628,Michele,Brown,Michele.Brown@bank.com,(280)031-9935511343,1346,42.16808,-88.42814,19642829,Huntley,Chicago,11273,Credit Card,3,52,10,52,Oswald,1,3
13331,Leah,Ross,Leah.Ross@bank.com,589.199.5252506412,1786,45.16024,-93.08883,16557940,Lino Lakes,Chicago,10689,Vehicle Loan,1,54,7,54,Jerry,1,3
15120,Amy,Long,Amy.Long@bank.com,-404460167,1182,39.09112,-94.41551,20980678,Independence,Chicago,11166,Personal Loan,4,63,10,63,Noddy,1,6
17110,Juan,Taylor,Juan.Taylor@bank.com,343-129-8645520118,1411,40.72371,-73.95097,28545906,Greenpoint,New_York,13085,Personal Loan,4,52,9,52,Oswald,1,4
10010,Jasmine,Hall,Jasmine.Hall@bank.com,289.384.76645373,1806,33.35283,-111.78903,23408371,Gilbert,Phoenix,10409,Credit Card,3,52,6,52,Oswald,1,4
10942,Brittany,Vaughan,Brittany.Vaughan@bank.com,636-130-175553605,1726,39.45621,-77.96389,26583575,Martinsburg,New_York,13932,Personal Loan,4,64,15,64,Popeye,1,4
17657,William,Kelley,William.Kelley@bank.com,119089511,1925,39.71734,-74.96933,19650352,Sicklerville,New_York,11839,Education Loan,2,52,6,52,Oswald,1,4
11473,Adam,Owen,Adam.Owen@bank.com,(134)039-317857211,1852,40.68066,-73.47429,23680946,Massapequa,New_York,13168,Credit Card,3,55,5,55,Olive,1,3
16399,Lisa,Mayer,Lisa.Mayer@bank.com,508.941.1325,1592,29.84576,-90.10674,16364396,Estelle,Chicago,14297,Credit Card,3,55,8,55,Olive,1,6
17351,William,Mcclure,William.Mcclure@bank.com,505.687.4475,1085,47.80527,-122.24064,28734869,Bothell West,Los_Angeles,13247,Education Loan,2,60,7,60,Misty,1,4
11789,Lauren,Dalton,Lauren.Dalton@bank.com,350.517.1281509938,1880,42.55308,-87.93341,10568407,Pleasant Prairie,Chicago,11240,Vehicle Loan,1,51,5,51,Ash,1,5
14291,Jeffrey,Gilbert,Jeffrey.Gilbert@bank.com,-45856908,1786,45.16024,-93.08883,22961781,Lino Lakes,Chicago,13067,Vehicle Loan,1,62,6,62,Timon,1,6
15999,Thomas,Navarro,Thomas.Navarro@bank.com,424-198-468354834,1541,40.63316,-74.13653,16632372,Port Richmond,New_York,13824,Education Loan,2,53,6,53,Dexter,1,3
12512,Tanya,Lee,Tanya.Lee@bank.com,494.363.023652433,1811,41.85059,-87.882,15212983,Westchester,Chicago,11340,Vehicle Loan,1,60,15,60,Misty,1,5
12217,Katherine,Rogers,Katherine.Rogers@bank.com,274-040-8293,1949,33.98154,-81.23621,26497991,Lexington,New_York,12929,Education Loan,2,62,14,62,Timon,1,4
13019,Mark,Adams,Mark.Adams@bank.com,(917)079-4076,1532,41.72059,-87.70172,12876575,Evergreen Park,Chicago,11175,Personal Loan,4,59,8,59,Minnie,1,5
19324,Rebecca,Johnson,Rebecca.Johnson@bank.com,246.971.40275464,1811,41.85059,-87.882,19235367,Westchester,Chicago,13881,Education Loan,2,59,12,59,Minnie,1,3
17484,Teresa,Cole,Teresa.Cole@bank.com,630-494-3607,1806,33.35283,-111.78903,15866655,Gilbert,Phoenix,12356,Home Loan,5,58,6,58,Johny,1,4
14251,James,Jones,James.Jones@bank.com,(250)849-69535433,1824,32.54044,-82.90375,22467273,Dublin,New_York,10063,Credit Card,3,55,11,55,Olive,1,5
15583,Julie,Kaiser,Julie.Kaiser@bank.com,734451261,1240,40.58654,-122.39168,29421886,Redding,Los_Angeles,14187,Personal Loan,4,50,15,50,Brock,1,4
11229,Christy,Pineda,Christy.Pineda@bank.com,001-797-389-931956738,1114,33.50921,-111.89903,24398196,Scottsdale,Phoenix,12415,Personal Loan,4,65,13,65,Mickey,1,5
14824,Christopher,Adams,Christopher.Adams@bank.com,9438894862,1346,42.16808,-88.42814,24923844,Huntley,Chicago,12242,Vehicle Loan,1,54,14,54,Jerry,1,5
17637,Cynthia,Moore,Cynthia.Moore@bank.com,839.923.0266,1523,40.65995,-111.99633,18735828,Kearns,Denver,14075,Home Loan,5,58,7,58,Johny,1,3
18099,Dennis,Sullivan,Dennis.Sullivan@bank.com,685.619.3007599357,1679,38.96372,-76.99081,29153463,Chillum,New_York,13858,Personal Loan,4,58,11,58,Johny,1,3
10369,Mrs.,Tracy,Mrs..Tracy@bank.com,552.307.505257392,1144,41.57721,-93.71133,15083165,West Des Moines,Chicago,11988,Personal Loan,4,61,13,61,Tom,1,4
18476,Paul,Wright,Paul.Wright@bank.com,250-103-9017511224,1822,43.54072,-116.56346,11752365,Nampa,Boise,13441,Home Loan,5,56,12,56,Bluto,1,5
10830,Edward,Johnson,Edward.Johnson@bank.com,-465454183,1057,41.8542,-87.66561,26392388,Lower West Side,Chicago,12991,Vehicle Loan,1,61,14,61,Tom,1,6
16961,Jason,Rivas,Jason.Rivas@bank.com,773-720-763553913,1735,41.47892,-87.45476,28720956,Schererville,Chicago,12292,Credit Card,3,54,11,54,Jerry,1,6
16613,Robert,Chapman,Robert.Chapman@bank.com,-395759975,1247,36.61033,-88.31476,28544549,Murray,Chicago,13182,Personal Loan,4,63,12,63,Noddy,1,3
17670,Nicholas,Ortiz,Nicholas.Ortiz@bank.com,861-837-2365573106,1548,37.95143,-91.77127,14842011,Rolla,Chicago,12516,Vehicle Loan,1,56,11,56,Bluto,1,4
16687,Joseph,Hughes,Joseph.Hughes@bank.com,001-006-256-297351670,1931,34.77453,-96.67834,14878451,Ada,Chicago,12801,Credit Card,3,64,13,64,Popeye,1,3
18610,Dalton,Nguyen,Dalton.Nguyen@bank.com,005-855-588951223,1395,38.91817,-78.19444,18686130,Front Royal,New_York,11570,Education Loan,2,52,15,52,Oswald,1,3
16821,Emily,Johnson,Emily.Johnson@bank.com,350.169.70545977,1280,42.97086,-82.42491,29233828,Port Huron,Detroit,13137,Credit Card,3,61,12,61,Tom,1,3
13206,Kristin,Hanson,Kristin.Hanson@bank.com,-3483545626,1830,32.44874,-99.73314,10039096,Abilene,Chicago,12133,Vehicle Loan,1,51,11,51,Ash,1,6
12372,Julie,Lawson,Julie.Lawson@bank.com,-3878572123,1955,33.52253,-117.70755,20739884,Laguna Niguel,Los_Angeles,11439,Home Loan,5,57,10,57,Bob,1,3
16743,Tiffany,Boyer,Tiffany.Boyer@bank.com,001-148-858-861259747,1391,35.61452,-88.81395,25983760,Jackson,Chicago,12946,Personal Loan,4,60,14,60,Misty,1,3
16686,Sharon,Compton,Sharon.Compton@bank.com,297.716.60265781,1830,32.44874,-99.73314,19743894,Abilene,Chicago,12851,Education Loan,2,52,14,52,Oswald,1,3
15447,Bonnie,Buchanan,Bonnie.Buchanan@bank.com,(223)646-62365540,1079,34.21639,-119.0376,22157642,Camarillo,Los_Angeles,12550,Home Loan,5,52,5,52,Oswald,1,5
10443,Laura,Lewis,Laura.Lewis@bank.com,607.096.1229597817,1429,34.25807,-88.70464,25828926,Tupelo,Chicago,10123,Vehicle Loan,1,61,8,61,Tom,1,4
11525,Douglas,Stewart,Douglas.Stewart@bank.com,001-635-551-16215811,1936,39.96097,-75.60804,11342166,West Chester,New_York,10336,Personal Loan,4,63,8,63,Noddy,1,4
12022,David,Jackson,David.Jackson@bank.com,-4554583967,1822,43.54072,-116.56346,18448445,Nampa,Boise,12922,Home Loan,5,51,10,51,Ash,1,4
14678,Dr.,Jacob,Dr..Jacob@bank.com,001-266-535-719350424,1186,32.42067,-104.22884,29222589,Carlsbad,Denver,11519,Home Loan,5,57,15,57,Bob,1,4
17445,Benjamin,Travis,Benjamin.Travis@bank.com,066-451-7875,1497,41.27621,-72.86843,28696544,East Haven,New_York,12175,Credit Card,3,59,6,59,Minnie,1,3
10106,Laura,Ortiz,Laura.Ortiz@bank.com,84-5630,1513,39.78504,-85.76942,27631544,Greenfield,Indiana/Indianapolis,12703,Credit Card,3,64,15,64,Popeye,1,3
17411,Shane,Fields,Shane.Fields@bank.com,553-825-1856,1931,34.77453,-96.67834,27533889,Ada,Chicago,11652,Credit Card,3,63,15,63,Noddy,1,4
18657,Christopher,Peterson,Christopher.Peterson@bank.com,-88586535,1402,34.63915,-120.45794,15585340,Lompoc,Los_Angeles,12251,Education Loan,2,54,5,54,Jerry,1,3
10463,Amanda,Olson,Amanda.Olson@bank.com,001-913-999-128254581,1949,33.98154,-81.23621,12522113,Lexington,New_York,14870,Home Loan,5,55,10,55,Olive,1,4
19215,Michele,Anderson,Michele.Anderson@bank.com,84-6654,1595,33.54428,-84.23381,16804686,Stockbridge,New_York,14525,Personal Loan,4,59,9,59,Minnie,1,3
19315,Kyle,Callahan,Kyle.Callahan@bank.com,001-602-398-49835473,1431,35.74788,-95.36969,20656460,Muskogee,Chicago,14024,Credit Card,3,57,15,57,Bob,1,4
10686,Karen,Delgado,Karen.Delgado@bank.com,(706)384-0121,1991,41.6764,-91.58045,24246981,Coralville,Chicago,11176,Personal Loan,4,62,15,62,Timon,1,4
14052,Amanda,Eaton,Amanda.Eaton@bank.com,421.455.88325682,1411,40.72371,-73.95097,29656717,Greenpoint,New_York,11463,Education Loan,2,57,12,57,Bob,1,4
11739,Matthew,Friedman,Matthew.Friedman@bank.com,5042448071,1234,33.92946,-116.97725,22658219,Beaumont,Los_Angeles,13785,Education Loan,2,52,7,52,Oswald,1,4
18211,Jennifer,Costa,Jennifer.Costa@bank.com,-1409526017,1735,41.47892,-87.45476,13901709,Schererville,Chicago,10115,Home Loan,5,50,5,50,Brock,1,5
19798,Jason,Carpenter,Jason.Carpenter@bank.com,295.903.007453497,1429,34.25807,-88.70464,20794261,Tupelo,Chicago,11185,Home Loan,5,53,11,53,Dexter,1,6
19287,Chelsea,Clark,Chelsea.Clark@bank.com,010.581.4097,1939,40.94065,-73.99681,18979004,Dumont,New_York,14136,Home Loan,5,64,10,64,Popeye,1,3
19793,Teresa,Diaz,Teresa.Diaz@bank.com,057.553.999251142,1327,38.06084,-97.92977,17063452,Hutchinson,Chicago,12866,Vehicle Loan,1,60,10,60,Misty,1,4
16399,Lisa,Mayer,Lisa.Mayer@bank.com,508.941.1325,1592,29.84576,-90.10674,16364396,Estelle,Chicago,11261,Personal Loan,4,58,14,58,Johny,1,5
15459,Madison,Ross,Madison.Ross@bank.com,2148208765,1569,43.1009,-75.23266,12432069,Utica,New_York,13117,Education Loan,2,60,14,60,Misty,1,4
13286,Frederick,Snyder,Frederick.Snyder@bank.com,780-032-97035146,1883,41.50343,-74.01042,16540478,Newburgh,New_York,11755,Credit Card,3,65,15,65,Mickey,1,6
11485,Jack,Mcclain,Jack.Mcclain@bank.com,(310)018-4717,1847,43.61062,-72.97261,19623735,Rutland,New_York,11019,Home Loan,5,65,15,65,Mickey,1,4
15118,Allison,Burke,Allison.Burke@bank.com,(775)500-830050034,1525,41.9001,-71.08977,24063311,Taunton,New_York,10623,Credit Card,3,63,15,63,Noddy,1,4
11413,John,Sims,John.Sims@bank.com,001-387-459-09405571,1237,40.24537,-75.64963,15433225,Pottstown,New_York,13047,Home Loan,5,63,6,63,Noddy,1,3
11151,Kevin,Meyer,Kevin.Meyer@bank.com,(649)219-9311505608,1327,38.06084,-97.92977,28426639,Hutchinson,Chicago,10956,Personal Loan,4,63,9,63,Noddy,1,4
18619,Barbara,Martinez,Barbara.Martinez@bank.com,(524)024-350352228,1833,26.18924,-98.15529,19035701,San Juan,Chicago,13169,Personal Loan,4,53,10,53,Dexter,1,4
16800,Mrs.,Catherine,Mrs..Catherine@bank.com,512.590.151056828,1144,41.57721,-93.71133,18434351,West Des Moines,Chicago,13601,Education Loan,2,65,11,65,Mickey,1,3
15847,Denise,Chavez,Denise.Chavez@bank.com,001-275-174-33515676,1436,32.35126,-95.30106,11873847,Tyler,Chicago,10838,Credit Card,3,54,14,54,Jerry,1,3
15597,Taylor,Hall,Taylor.Hall@bank.com,(861)929-808558143,1397,40.64621,-73.97069,13547089,Kensington,New_York,14686,Personal Loan,4,65,7,65,Mickey,1,4
16517,Edward,Roach,Edward.Roach@bank.com,024-406-0712,1993,42.24113,-88.3162,29331912,Crystal Lake,Chicago,11806,Education Loan,2,57,9,57,Bob,1,4
13167,Kayla,Willis,Kayla.Willis@bank.com,001-805-786-4588,1391,35.61452,-88.81395,16485026,Jackson,Chicago,13527,Vehicle Loan,1,53,15,53,Dexter,1,5
19333,Zachary,Reynolds,Zachary.Reynolds@bank.com,(109)012-931559957,1411,40.72371,-73.95097,17477795,Greenpoint,New_York,11585,Vehicle Loan,1,58,12,58,Johny,1,3
18350,Monica,Montoya,Monica.Montoya@bank.com,273978910,1484,34.14251,-118.25508,25903189,Glendale,Los_Angeles,10736,Personal Loan,4,55,7,55,Olive,1,3
15787,Elizabeth,Smith,Elizabeth.Smith@bank.com,666-843-6985597769,1310,32.5007,-94.74049,11390449,Longview,Chicago,11000,Vehicle Loan,1,58,7,58,Johny,1,3
14568,Richard,Wilson,Richard.Wilson@bank.com,(753)258-514153758,1483,34.06635,-84.67837,13200582,Acworth,New_York,10513,Personal Loan,4,57,6,57,Bob,1,3
11349,Kimberly,Hughes,Kimberly.Hughes@bank.com,152-724-36165666,1885,38.54491,-121.74052,23682898,Davis,Los_Angeles,10496,Home Loan,5,55,6,55,Olive,1,4
13833,Joy,Jones,Joy.Jones@bank.com,460.708.5368,1059,41.24255,-82.61573,22785425,Norwalk,New_York,10939,Credit Card,3,58,6,58,Johny,1,4
10523,Dawn,Jones,Dawn.Jones@bank.com,(088)780-67155749,1267,46.32374,-120.00865,26398449,Sunnyside,Los_Angeles,11184,Personal Loan,4,51,9,51,Ash,1,4
18884,Kimberly,Trevino,Kimberly.Trevino@bank.com,839.549.7934,1835,36.06523,-119.01677,20160014,Porterville,Los_Angeles,11116,Credit Card,3,64,10,64,Popeye,1,5
17963,Melissa,Cervantes,Melissa.Cervantes@bank.com,283.283.53935388,1813,33.95015,-118.03917,21187995,South Whittier,Los_Angeles,12729,Vehicle Loan,1,62,9,62,Timon,1,4
10113,Mary,Hill,Mary.Hill@bank.com,193-354-3074538406,1592,29.84576,-90.10674,15855789,Estelle,Chicago,12860,Education Loan,2,57,12,57,Bob,1,4
12699,Amy,George,Amy.George@bank.com,494215220,1968,28.15112,-82.46148,11089081,Lutz,New_York,14081,Personal Loan,4,58,7,58,Johny,1,4
16357,Mr.,William,Mr..William@bank.com,(090)668-339559837,1754,27.09978,-82.45426,26211565,Venice,New_York,12693,Credit Card,3,58,6,58,Johny,1,4
17976,Todd,Harmon,Todd.Harmon@bank.com,(980)579-2726,1008,30.17746,-81.38758,24322914,Palm Valley,New_York,13919,Education Loan,2,56,9,56,Bluto,1,4
19804,Jessica,Chen,Jessica.Chen@bank.com,411-510-32765095,1659,47.38093,-122.23484,22013521,Kent,Los_Angeles,13415,Home Loan,5,54,10,54,Jerry,1,3
17725,Peggy,Smith,Peggy.Smith@bank.com,986.134.646752013,1885,38.54491,-121.74052,11435254,Davis,Los_Angeles,10943,Credit Card,3,55,11,55,Olive,1,6
19236,William,Allen,William.Allen@bank.com,994.686.67835373,1009,33.76446,-117.79394,17287036,North Tustin,Los_Angeles,12612,Vehicle Loan,1,65,10,65,Mickey,1,4
14005,Linda,Harris,Linda.Harris@bank.com,(248)537-4617,1402,34.63915,-120.45794,24797502,Lompoc,Los_Angeles,13618,Vehicle Loan,1,63,9,63,Noddy,1,4
13189,Tom,Gardner,Tom.Gardner@bank.com,502-054-18125686,1936,39.96097,-75.60804,20239617,West Chester,New_York,10584,Personal Loan,4,56,6,56,Bluto,1,6
12449,Holly,Wolfe,Holly.Wolfe@bank.com,001-290-812-3037508960,1363,42.35843,-71.05977,26454697,Boston,New_York,13755,Personal Loan,4,51,12,51,Ash,1,6
11489,Charles,Wright,Charles.Wright@bank.com,-68265720,1513,39.78504,-85.76942,19721057,Greenfield,Indiana/Indianapolis,11659,Home Loan,5,55,9,55,Olive,1,4
12194,Robert,Castillo,Robert.Castillo@bank.com,001-562-918-904657937,1676,33.7207,-116.21677,20794931,Indio,Los_Angeles,14096,Home Loan,5,58,8,58,Johny,1,4
10190,Christopher,White,Christopher.White@bank.com,-2514530055,1310,32.5007,-94.74049,19037873,Longview,Chicago,13908,Personal Loan,4,62,11,62,Timon,1,4
16559,Jonathan,Williams,Jonathan.Williams@bank.com,1185531229,1833,26.18924,-98.15529,12080934,San Juan,Chicago,13376,Education Loan,2,57,13,57,Bob,1,5
17165,Sheryl,Taylor,Sheryl.Taylor@bank.com,690.051.4974,1157,34.25628,-78.04471,15490530,Leland,New_York,11085,Personal Loan,4,55,14,55,Olive,1,3
15576,Mackenzie,Hammond,Mackenzie.Hammond@bank.com,765-599-543153326,1990,40.81,-73.9625,14989518,Morningside Heights,New_York,12788,Education Loan,2,55,5,55,Olive,1,4
10937,Jeanette,Pena,Jeanette.Pena@bank.com,-324255001,1476,36.20829,-115.98391,11934411,Pahrump,Los_Angeles,14588,Home Loan,5,61,11,61,Tom,1,5
14475,Jasmine,Hayes,Jasmine.Hayes@bank.com,039.248.1542,1363,42.35843,-71.05977,27847845,Boston,New_York,14769,Credit Card,3,60,14,60,Misty,1,4
14005,Linda,Harris,Linda.Harris@bank.com,(248)537-4617,1402,34.63915,-120.45794,24797502,Lompoc,Los_Angeles,10837,Personal Loan,4,61,10,61,Tom,1,6
12585,Amber,Brock,Amber.Brock@bank.com,274.452.2791,1575,28.90054,-81.26367,16032577,Deltona,New_York,11927,Home Loan,5,57,14,57,Bob,1,3
18635,Tracy,Diaz,Tracy.Diaz@bank.com,6598019466,1126,37.73604,-120.93549,16076545,Riverbank,Los_Angeles,13471,Vehicle Loan,1,59,10,59,Minnie,1,4
15907,Cindy,Vasquez,Cindy.Vasquez@bank.com,230-451-1336,1485,27.71809,-82.35176,26624662,Sun City Center,New_York,10946,Credit Card,3,64,14,64,Popeye,1,4
14175,Hannah,Berry,Hannah.Berry@bank.com,(974)733-71815208,1552,44.99012,-123.02621,26737955,Keizer,Los_Angeles,13791,Credit Card,3,58,6,58,Johny,1,4
19675,Brooke,Washington,Brooke.Washington@bank.com,(492)756-4609,1513,39.78504,-85.76942,16494175,Greenfield,Indiana/Indianapolis,12234,Personal Loan,4,62,12,62,Timon,1,3
15384,Patricia,George,Patricia.George@bank.com,458-662-003355233,1922,33.72255,-116.37697,28081711,Palm Desert,Los_Angeles,11989,Personal Loan,4,50,14,50,Brock,1,5
18558,Jessica,Martin,Jessica.Martin@bank.com,001-640-135-18815424,1755,31.76212,-95.63079,23069699,Palestine,Chicago,10511,Personal Loan,4,53,7,53,Dexter,1,3
18088,Jared,Camacho,Jared.Camacho@bank.com,454-661-9332585168,1800,34.09668,-117.71978,21895494,Claremont,Los_Angeles,10723,Education Loan,2,58,10,58,Johny,1,4
19678,Eric,Vazquez,Eric.Vazquez@bank.com,-8967506873,1726,39.45621,-77.96389,29232121,Martinsburg,New_York,14041,Vehicle Loan,1,63,6,63,Noddy,1,4
13081,Chelsey,Carroll,Chelsey.Carroll@bank.com,-3664559381,1391,35.61452,-88.81395,11707917,Jackson,Chicago,13931,Credit Card,3,59,7,59,Minnie,1,4
